1.24361,218,628,846,0
1.34215,158,641,799,0
1.36462,192,718,910,0
1.36712,169,708,877,0
1.37273,201,726,927,0
1.24763,206,626,832,0
1.23728,202,578,780,0
1.23503,232,670,902,0
1.23967,295,562,857,0
1.24907,188,601,789,0
1.27084,219,689,908,0
1.27777,254,694,948,0
1.40079,149,697,846,0
1.30492,218,636,854,0
1.41479,167,687,854,0
1.41761,168,640,808,0
1.39689,188,640,828,0
1.29625,227,550,777,0
1.30496,199,577,776,0
1.21712,207,559,766,65
0.643077,146,363,509,65
0.748318,124,462,586,66
1.13618,197,610,807,66
0.731502,153,375,528,66
0.873958,192,441,633,66
0.351984,53,260,313,67
0.46671,193,308,501,67
0.29514,58,210,268,67
0.448397,93,302,395,68
0.444465,131,312,443,68
0.632081,120,431,551,68
0.324085,61,254,315,68
0.402292,67,299,366,68
0.9451,144,503,647,68
0.715312,170,378,548,68
0.518262,95,355,450,68
0.328659,64,243,307,68
0.968772,129,629,758,69
1.13155,176,653,829,69
0.585569,140,352,492,69
0.499641,117,354,471,69
1.15601,196,627,823,70
0.374063,91,288,379,70
0.268946,86,194,280,70
1.05631,191,578,769,70
0.966688,228,480,708,70
0.336704,129,251,380,71
0.292635,109,222,331,71
0.283811,90,206,296,71
0.297886,105,219,324,71
0.712336,172,424,596,72
0.637207,154,401,555,72
0.279923,99,235,334,72
0.705108,137,388,525,72
1.29007,247,560,807,72
0.26052,96,179,275,72
0.32065,95,245,340,73
0.298701,94,219,313,73
0.256219,83,179,262,73
0.268064,94,198,292,73
1.14949,311,569,880,73
0.254549,80,180,260,73
1.06114,185,534,719,73
0.257345,77,184,261,73
0.256832,77,177,254,73
0.296411,97,219,316,73
0.47535,110,319,429,73
0.305544,80,229,309,73
0.263291,84,162,246,73
0.658402,158,404,562,73
0.261829,83,186,269,73
0.494086,162,300,462,73
0.256693,85,188,273,73
0.258172,78,168,246,73
0.272934,89,210,299,73
0.275844,89,199,288,73
0.48273,138,288,426,73
0.300163,95,230,325,73
0.261998,77,178,255,73
0.281723,93,210,303,73
0.282459,90,206,296,73
0.255961,76,181,257,74
0.226524,81,172,253,74
0.279843,77,202,279,74
0.314638,100,238,338,74
0.382678,93,287,380,74
0.47404,133,302,435,74
0.257498,71,180,251,74
0.262375,71,181,252,74
0.257476,83,173,256,74
0.283883,79,222,301,74
0.286011,91,203,294,74
0.341313,108,240,348,74
0.289514,87,217,304,74
0.257836,84,186,270,74
0.241593,87,196,283,74
0.34019,112,252,364,74
0.72422,179,451,630,75
0.363957,134,296,430,75
0.431824,102,283,385,75
,,,,
,,,,
64.132114,Tiempo total,,,
0.4833133827,Tiempo medio acierto,,,
1.3149331579,Tiempo medio fallo,,,
19,Fallos en 100,,,
