0.406175,305,672,977,0
0.415076,325,643,968,0
0.409535,313,725,1038,0
0.398253,272,719,991,0
0.417281,335,751,1086,0
0.417156,360,659,1019,0
0.422109,345,709,1054,0
0.411506,282,710,992,0
0.414765,317,640,957,0
0.423515,313,700,1013,0
0.27157,186,496,682,67
0.0926505,89,181,270,70
0.0943244,95,182,277,70
0.343677,289,539,828,71
0.208192,141,400,541,71
0.149414,172,344,516,71
0.0845782,71,167,238,73
0.0791795,73,172,245,73
0.0792753,74,152,226,73
0.0745207,67,160,227,73
0.0797944,88,195,283,73
0.084298,71,160,231,73
0.0802212,81,154,235,73
0.0833952,65,188,253,73
0.143217,91,282,373,73
0.092979,63,167,230,73
0.0868496,92,193,285,73
0.0763716,75,159,234,73
0.100222,93,207,300,73
0.0758204,73,162,235,73
0.10971,82,223,305,73
0.100477,86,192,278,73
0.309249,257,573,830,73
0.0787703,79,178,257,73
0.1501,162,295,457,73
0.105028,105,201,306,73
0.0714457,72,158,230,73
0.0984317,72,192,264,73
0.0853168,73,163,236,73
0.0799643,74,174,248,73
0.0817043,62,163,225,73
0.0779585,79,160,239,73
0.0733489,55,183,238,73
0.137877,106,287,393,73
0.0736183,78,169,247,73
0.0864571,90,210,300,73
0.0770488,67,169,236,73
0.0987507,79,163,242,73
0.0760223,66,156,222,73
0.0945267,70,179,249,73
0.0915733,69,186,255,73
0.0962944,83,182,265,73
0.0822402,73,158,231,73
0.0730155,67,171,238,73
0.0853906,84,177,261,73
0.0773189,59,190,249,74
0.109945,95,211,306,74
0.0936204,98,176,274,74
0.0875148,78,212,290,74
0.0850699,79,187,266,74
0.0884047,69,190,259,74
0.0922149,72,172,244,74
0.0887332,77,171,248,74
0.105326,130,236,366,74
0.112309,139,254,393,74
0.0991419,85,202,287,74
0.0977398,68,184,252,74
0.101361,97,229,326,74
0.0834829,74,176,250,74
0.0798525,80,170,250,74
0.0736175,75,162,237,74
0.0857403,68,168,236,74
0.0877443,95,191,286,74
0.113673,134,266,400,74
0.080201,69,175,244,74
0.0841698,94,185,279,74
0.106777,92,270,362,74
0.0892467,77,181,258,74
0.0771012,82,179,261,74
0.0898711,67,171,238,74
0.0907225,95,177,272,74
0.0762846,88,188,276,74
0.107927,92,224,316,74
0.0800936,69,185,254,74
0.0909341,81,175,256,74
0.0913688,72,172,244,74
0.405589,305,663,968,74
0.103285,109,205,314,74
0.22144,200,397,597,74
0.0904608,97,198,295,74
0.0902378,77,164,241,74
0.0960508,102,216,318,74
0.0772015,70,178,248,74
0.0884502,89,177,266,74
0.0833229,72,178,250,74
0.078475,90,158,248,74
0.083729,72,171,243,74
0.0838679,82,170,252,74
0.0913724,97,199,296,74
0.213233,185,440,625,75
,,,,
,,,,
13.6444631,Tiempo total,,,
0.1056565789,Tiempo medio acierto,,,
0.400631,Tiempo medio fallo,,,
10,Fallos en 100,,,
